source,tokenizer,token,count
pantip,pantip_unigram,เรือ,55
pantip,pantip_unigram,จีน,90
pantip,pantip_unigram,พิมพ์,47
pantip,pantip_unigram,เลยค่ะ,223
pantip,pantip_unigram,เจอ,363
pantip,pantip_unigram,วางแผน,35
pantip,pantip_unigram,โรงเรียน,77
pantip,pantip_unigram,ไหว,67
pantip,pantip_unigram,ฝาก,69
pantip,pantip_unigram,บอกว่า,274
pantip,pantip_unigram,เหตุการณ์,59
pantip,pantip_unigram,แจ้ง,132
pantip,pantip_unigram,พ่อ,269
pantip,pantip_unigram,ลูก,297
pantip,pantip_unigram,เตอร์,129
pantip,pantip_unigram,ย้าย,70
pantip,pantip_unigram,พระ,174
pantip,pantip_unigram,!!,109
pantip,pantip_unigram,😥😥😥,1
pantip,pantip_unigram,หมาย,159
pantip,pantip_unigram,ฉัน,74
pantip,pantip_unigram,ธนาคาร,224
pantip,pantip_unigram,เเต่,137
pantip,pantip_unigram,พลาด,64
pantip,pantip_unigram,X,87
pantip,pantip_unigram,▁2.,173
pantip,pantip_unigram,กรณี,75
pantip,pantip_unigram,*,105
pantip,pantip_unigram,แสดง,96
pantip,pantip_unigram,เลี้ยง,61
pantip,pantip_unigram,อายุ,176
pantip,pantip_unigram,ประจํา,97
pantip,pantip_unigram,",000",159
pantip,pantip_unigram,ึก,187
pantip,pantip_unigram,เน็ต,119
pantip,pantip_unigram,ราย,242
pantip,pantip_unigram,▁พอดี,154
pantip,pantip_unigram,ออนไลน์,70
pantip,pantip_unigram,ทําไงดี,57
pantip,pantip_unigram,คืน,187
pantip,pantip_unigram,ปาก,78
pantip,pantip_unigram,ขอโทษ,46
pantip,pantip_unigram,หาก,192
pantip,pantip_unigram,....,246
pantip,pantip_unigram,&,187
pantip,pantip_unigram,gt,128
pantip,pantip_unigram,พร้อม,179
pantip,pantip_unigram,คลิก,50
pantip,pantip_unigram,ค่อนข้าง,64
pantip,pantip_unigram,555,74
pantip,pantip_unigram,ฏ,81
pantip,pantip_unigram,5555,90
pantip,pantip_unigram,ร้องไห้,71
pantip,pantip_unigram,หยุด,74
pantip,pantip_unigram,ตัดสินใจ,58
pantip,pantip_unigram,ก้,165
pantip,pantip_unigram,16,139
pantip,pantip_unigram,ฆ,73
pantip,pantip_unigram,ปรึกษา,88
pantip,pantip_unigram,ญี่ปุ่น,48
pantip,pantip_unigram,en,267
pantip,pantip_unigram,ri,118
pantip,pantip_unigram,ผู้หญิง,111
pantip,pantip_unigram,อาหาร,193
pantip,pantip_unigram,สบาย,60
pantip,pantip_unigram,ฝ่าย,67
pantip,pantip_unigram,ปิด,113
pantip,pantip_unigram,😔,5
pantip,pantip_unigram,ขอคําแนะนํา,44
pantip,pantip_unigram,จังหวัด,72
pantip,pantip_unigram,การบิน,126
pantip,pantip_unigram,สัมพันธ์,44
pantip,pantip_unigram,แอบ,84
pantip,pantip_unigram,😂,20
pantip,pantip_unigram,เหตุผล,54
pantip,pantip_unigram,บริเวณ,42
pantip,pantip_unigram,แห่ง,89
pantip,pantip_unigram,ห้าม,68
pantip,pantip_unigram,ร้อย,99
pantip,pantip_unigram,ประสบการณ์,82
pantip,pantip_unigram,😭,60
pantip,pantip_unigram,2-3,44
pantip,pantip_unigram,ละเอียด,66
pantip,pantip_unigram,👇,1
pantip,pantip_unigram,st,288
pantip,pantip_unigram,Z,42
pantip,pantip_unigram,อาทิตย์,109
pantip,pantip_unigram,ปรากฏ,49
pantip,pantip_unigram,ศูนย์,36
pantip,pantip_unigram,ผิว,75
pantip,pantip_unigram,S,322
pantip,pantip_unigram,J,117
pantip,pantip_unigram,تهران,1
pantip,pantip_unigram,ใต้,57
pantip,pantip_unigram,เกาะ,52
pantip,pantip_unigram,and,145
pantip,pantip_unigram,เหนือ,72
pantip,pantip_unigram,H,204
pantip,pantip_unigram,ภาค,119
pantip,pantip_unigram,–,174
pantip,pantip_unigram,ประกอบ,62
pantip,pantip_unigram,ศาสตร์,93
pantip,pantip_unigram,le,170
pantip,pantip_unigram,----------------,42
pantip,pantip_unigram,รัฐ,127
pantip,pantip_unigram,อํานาจ,52
pantip,pantip_unigram,รอง,219
pantip,pantip_unigram,ซิม,47
pantip,pantip_unigram,ศึกษา,83
pantip,pantip_unigram,ข่าว,113
pantip,pantip_unigram,net,52
pantip,pantip_unigram,แทน,71
pantip,pantip_unigram,แย่,68
pantip,pantip_unigram,แยก,65
pantip,pantip_unigram,เร็ว,131
pantip,pantip_unigram,เชื้อ,46
pantip,pantip_unigram,ขาว,64
pantip,pantip_unigram,หนู,134
pantip,pantip_unigram,me,115
pantip,pantip_unigram,รุ่น,137
pantip,pantip_unigram,อธิบาย,46
pantip,pantip_unigram,ประเภท,59
pantip,pantip_unigram,เทียบ,54
pantip,pantip_unigram,il,144
pantip,pantip_unigram,ฒ,80
pantip,pantip_unigram,อนาคต,56
pantip,pantip_unigram,al,293
pantip,pantip_unigram,ละคร,61
pantip,pantip_unigram,เจ็บ,78
pantip,pantip_unigram,แพทย์,45
pantip,pantip_unigram,กล่อง,51
pantip,pantip_unigram,q,31
pantip,pantip_unigram,ธรรม,141
pantip,pantip_unigram,ครอบครัว,132
pantip,pantip_unigram,เเบบ,75
pantip,pantip_unigram,▁the,98
pantip,pantip_unigram,ll,131
pantip,pantip_unigram,เนื้อหา,119
pantip,pantip_unigram,ระดับ,67
pantip,pantip_unigram,ร่วม,90
pantip,pantip_unigram,เทคนิค,109
pantip,pantip_unigram,สัปดาห์,39
pantip,pantip_unigram,**,200
pantip,pantip_unigram,▁3.,149
pantip,pantip_unigram,มีปัญหา,105
pantip,pantip_unigram,ทะเล,127
pantip,pantip_unigram,เเฟน,41
pantip,pantip_unigram,ธุรกิจ,52
pantip,pantip_unigram,วิทยา,72
pantip,pantip_unigram,บริหาร,54
pantip,pantip_unigram,พัสดุ,38
pantip,pantip_unigram,Q,23
pantip,pantip_unigram,ı,2
pantip,pantip_unigram,😞,9
pantip,pantip_unigram,เกม,127
pantip,pantip_unigram,บริษัท,80
pantip,pantip_unigram,99,129
pantip,pantip_unigram,ศิลป์,34
pantip,pantip_unigram,▁4.,108
pantip,pantip_unigram,ร้าย,61
pantip,pantip_unigram,หญิง,41
pantip,pantip_unigram,—,7
pantip,pantip_unigram,😖😖,1
pantip,pantip_unigram,รักษา,83
pantip,pantip_unigram,😫😫,1
pantip,pantip_unigram,🏼,15
pantip,pantip_unigram,🤟,2
pantip,pantip_unigram,💗💗,2
pantip,pantip_unigram,as,177
pantip,pantip_unigram,กังวล,44
pantip,pantip_unigram,บริการ,71
pantip,pantip_unigram,พนักงาน,103
pantip,pantip_unigram,พักผ่อน,32
pantip,pantip_unigram,เช็ค,41
pantip,pantip_unigram,จํากัด,47
pantip,pantip_unigram,เจ้าหน้าที่,46
pantip,pantip_unigram,ไลน์,45
pantip,pantip_unigram,ภายใน,47
pantip,pantip_unigram,▁ออมทรัพย์,87
pantip,pantip_unigram,อาชีพ,56
pantip,pantip_unigram,สัญญา,69
pantip,pantip_unigram,pantip,92
pantip,pantip_unigram,opic,87
pantip,pantip_unigram,สาว,84
pantip,pantip_unigram,ฐ,27
pantip,pantip_unigram,บ่อย,102
pantip,pantip_unigram,ล่าสุด,65
pantip,pantip_unigram,😢,6
pantip,pantip_unigram,😥,1
pantip,pantip_unigram,฿,13
pantip,pantip_unigram,รายละเอียด,83
pantip,pantip_unigram,แนวข้อสอบ,107
pantip,pantip_unigram,คณิต,48
pantip,pantip_unigram,🥺,11
pantip,pantip_unigram,เลือด,44
pantip,pantip_unigram,กองทุน,56
pantip,pantip_unigram,~,16
pantip,pantip_unigram,「,72
pantip,pantip_unigram,」,72
pantip,pantip_unigram,เกาหลี,59
pantip,pantip_unigram,เล่ม,62
pantip,pantip_unigram,▶,11
pantip,pantip_unigram,สิทธิ,108
pantip,pantip_unigram,▁โดยเฉพาะ,73
pantip,pantip_unigram,น้ําตาล,52
pantip,pantip_unigram,ทุกท่าน,71
pantip,pantip_unigram,ตัวเลือกที่,41
pantip,pantip_unigram,เศรษฐกิจ,50
pantip,pantip_unigram,✌,1
pantip,pantip_unigram,✌😊,1
pantip,pantip_unigram,👨‍,1
pantip,pantip_unigram,❤,15
pantip,pantip_unigram,️,45
pantip,pantip_unigram,‍💋‍👨,1
pantip,pantip_unigram,▁ไม่ว่าจะเป็น,49
pantip,pantip_unigram,ทะเบียน,39
pantip,pantip_unigram,🖤,1
pantip,pantip_unigram,facebook,43
pantip,pantip_unigram,王一博,1
pantip,pantip_unigram,肖战,1
pantip,pantip_unigram,🌌,1
pantip,pantip_unigram,🐿,1
pantip,pantip_unigram,😀,2
pantip,pantip_unigram,✨,4
pantip,pantip_unigram,🌿🍑,2
pantip,pantip_unigram,สูตร,69
pantip,pantip_unigram,😅,14
pantip,pantip_unigram,ฬ,27
pantip,pantip_unigram,😓😓,3
pantip,pantip_unigram,ประกาศ,58
pantip,pantip_unigram,ตรวจ,90
pantip,pantip_unigram,▁ระยะเวลา,63
pantip,pantip_unigram,ภาษาอังกฤษ,68
pantip,pantip_unigram,สถานการณ์,41
pantip,pantip_unigram,^,81
pantip,pantip_unigram,🏻,25
pantip,pantip_unigram,▁การสมัครสอบ,41
pantip,pantip_unigram,๒,20
pantip,pantip_unigram,๗,2
pantip,pantip_unigram,๑,13
pantip,pantip_unigram,๔,12
pantip,pantip_unigram,ราชการ,135
pantip,pantip_unigram,๕,8
pantip,pantip_unigram,๓,8
pantip,pantip_unigram,ᅲᅳᅲ,1
pantip,pantip_unigram,ᅲ—ᅲ,1
pantip,pantip_unigram,♡♡,1
pantip,pantip_unigram,|,26
pantip,pantip_unigram,ᅲᅲ,1
pantip,pantip_unigram,ประชาชน,69
pantip,pantip_unigram,😕😕😕,1
pantip,pantip_unigram,เจาะลึก,41
pantip,pantip_unigram,̈°«·🍅🍇🌺,1
pantip,pantip_unigram,🌻,12
pantip,pantip_unigram,🌱💖•,1
pantip,pantip_unigram,•💖🌱,1
pantip,pantip_unigram,🌺🍇🍅•»°,1
pantip,pantip_unigram,̈,1
pantip,pantip_unigram,@,71
pantip,pantip_unigram,๖,16
pantip,pantip_unigram,๘,3
pantip,pantip_unigram,๐๐,1
pantip,pantip_unigram,🤣,6
pantip,pantip_unigram,เรือน,103
pantip,pantip_unigram,♤,1
pantip,pantip_unigram,🌏🌎🌍,1
pantip,pantip_unigram,🌹«•,1
pantip,pantip_unigram,•»🌹,1
pantip,pantip_unigram,🌈,2
pantip,pantip_unigram,1-3,68
pantip,pantip_unigram,🔥,4
pantip,pantip_unigram,📌,16
pantip,pantip_unigram,💗,2
pantip,pantip_unigram,⚠,1
pantip,pantip_unigram,👩🏽,2
pantip,pantip_unigram,🤐,1
pantip,pantip_unigram,🥰,5
pantip,pantip_unigram,👩,1
pantip,pantip_unigram,‍⚕,1
pantip,pantip_unigram,❓,1
pantip,pantip_unigram,❌,6
pantip,pantip_unigram,😜☁,1
pantip,pantip_unigram,🌿,3
pantip,pantip_unigram,😜,2
pantip,pantip_unigram,นโยบาย,46
pantip,pantip_unigram,😰,2
pantip,pantip_unigram,BTS,31
pantip,pantip_unigram,방탄소년단,1
pantip,pantip_unigram,>,12
pantip,pantip_unigram,<<,2
pantip,pantip_unigram,🎲〰📈,2
pantip,pantip_unigram,®,2
pantip,pantip_unigram,🎵🍜,2
pantip,pantip_unigram,📉〰🎲,2
pantip,pantip_unigram,😪,1
pantip,pantip_unigram,♥,122
pantip,pantip_unigram,😊📚📔,1
pantip,pantip_unigram,▁Day,35
pantip,pantip_unigram,🤔🤔🤔,1
pantip,pantip_unigram,🔹,2
pantip,pantip_unigram,0%,158
pantip,pantip_unigram,8%,80
pantip,pantip_unigram,▁ร้อยล,61
pantip,pantip_unigram,🛑,1
pantip,pantip_unigram,บํารุง,38
pantip,pantip_unigram,🙇🙇,1
pantip,pantip_unigram,ฺ,1
pantip,pantip_unigram,『,1
pantip,pantip_unigram,ライブ,2
pantip,pantip_unigram,』,1
pantip,pantip_unigram,💜⚡,1
pantip,pantip_unigram,168.,43
pantip,pantip_unigram,▁ระบุว่า,38
pantip,pantip_unigram,ฃ,2
pantip,pantip_unigram,😃,2
pantip,pantip_unigram,😄,4
pantip,pantip_unigram,▁Line,39
pantip,pantip_unigram,▁เลขที่,89
pantip,pantip_unigram,😑,1
pantip,pantip_unigram,😩,1
pantip,pantip_unigram,😘😘,1
pantip,pantip_unigram,💥,3
pantip,pantip_unigram,🐙🦀🦞,1
pantip,pantip_unigram,😍,11
pantip,pantip_unigram,😊,6
pantip,pantip_unigram,☺,11
pantip,pantip_unigram,🤩,1
pantip,pantip_unigram,👇👇👇👇👇👇,1
pantip,pantip_unigram,😬,1
pantip,pantip_unigram,🏽,1
pantip,pantip_unigram,รัฐวิสาหกิจ,41
pantip,pantip_unigram,▁กรม,79
pantip,pantip_unigram,📗,1
pantip,pantip_unigram,☑,3
pantip,pantip_unigram,✔,7
pantip,pantip_unigram,✅,8
pantip,pantip_unigram,🎯,2
pantip,pantip_unigram,©,1
pantip,pantip_unigram,👭,1
pantip,pantip_unigram,😄🤔🤔,1
pantip,pantip_unigram,😗👌,1
pantip,pantip_unigram,é,1
pantip,pantip_unigram,<,3
pantip,pantip_unigram,🛑🛑,1
pantip,pantip_unigram,ลําดับ,54
pantip,pantip_unigram,⚘⚘⚘⚘⚘,1
pantip,pantip_unigram,ในการสอบ,80
pantip,pantip_unigram,ให้ได้คะแนนดี,40
pantip,pantip_unigram,การทําข้อสอบ,41
pantip,pantip_unigram,การเตรียมตัวสอบ,52
pantip,pantip_unigram,▁วันทําการ,41
pantip,pantip_unigram,▁EMS,44
pantip,pantip_unigram,–2–,40
pantip,pantip_unigram,2–6,40
pantip,pantip_unigram,nasza,40
pantip,pantip_unigram,เปิดรับสมัคร,40
pantip,pantip_unigram,คะแนนเท่ากัน,60
pantip,pantip_unigram,การสอบแข่งขัน,40
pantip,pantip_unigram,หน่วยงานราชการ,41
pantip,pantip_unigram,ผู้เข้าสอบ,40
pantip,pantip_unigram,ข้อความเหล่านี้,40
pantip,pantip_unigram,คําตอบส่วนใหญ่จะ,40
pantip,pantip_unigram,คําตอบที่ถูกต้อง,60
pantip,pantip_unigram,😡😡😡,1
pantip,pantip_unigram,😡,2
pantip,pantip_unigram,๙๗,5
pantip,pantip_unigram,́༎ຶД༎ຶ`,1
pantip,pantip_unigram,🦢,1
pantip,pantip_unigram,神메뉴,1
pantip,pantip_unigram,生,1
pantip,pantip_unigram,🎉,1
pantip,pantip_unigram,🤣😆,1
pantip,pantip_unigram,😴😴😴😴,1
pantip,pantip_unigram,에스에프나인,1
pantip,pantip_unigram,😕,2
pantip,pantip_unigram,★,3
pantip,pantip_unigram,🌘,1
pantip,pantip_unigram,ã,3
pantip,pantip_unigram,ñ,1
pantip,pantip_unigram,￼,1
pantip,pantip_unigram,🙄,2
pantip,pantip_unigram,😚,1
pantip,pantip_unigram,😤😤,1
pantip,pantip_unigram,🥰🥰,2
pantip,pantip_unigram,ฅ,1
pantip,pantip_unigram,🧡💙💛💚♻,2
pantip,pantip_unigram,🙇,1
pantip,pantip_unigram,‍♀,1
pantip,pantip_unigram,•,4
pantip,pantip_unigram,泥中に咲く,2
pantip,pantip_unigram,😱😱😱😱,1
pantip,pantip_unigram,👍,6
pantip,pantip_unigram,😆,1
pantip,pantip_unigram,♡ᅲᅳᅲ,1
pantip,pantip_unigram,ಥ‿ಥ,1
pantip,pantip_unigram,💕💕💕💕💕,1
pantip,pantip_unigram,😞👉👈,1
pantip,pantip_unigram,ココア,2
pantip,pantip_unigram,カフェ,2
pantip,pantip_unigram,😊😊,1
pantip,pantip_unigram,🍉,1
pantip,pantip_unigram,🗺,1
pantip,pantip_unigram,🎎🎏🎐🎆,1
pantip,pantip_unigram,😠😠😠😠,1
pantip,pantip_unigram,🤨🤨,1
pantip,pantip_unigram,😓,1
pantip,pantip_unigram,ᅲ,1
pantip,pantip_unigram,ᅮ,1
pantip,pantip_unigram,📒✨,1
pantip,pantip_unigram,📒,1
pantip,pantip_unigram,헹가래,1
pantip,pantip_unigram,æ,2
pantip,pantip_unigram,🏝,1
pantip,pantip_unigram,⛵,1
pantip,pantip_unigram,ᴇᴠᴇɴᴛᴇᴇɴ,2
pantip,pantip_unigram,ᴏғғɪᴄɪᴀʟ,2
pantip,pantip_unigram,ɪᴛᴇ,1
pantip,pantip_unigram,ᴊᴀᴘᴀɴ,3
pantip,pantip_unigram,ɪᴛᴇᴛᴡɪᴛᴛᴇʀ,1
pantip,pantip_unigram,ᴛᴡɪᴛᴛᴇʀ,1
pantip,pantip_unigram,ғᴀᴄᴇʙᴏᴏᴋ,1
pantip,pantip_unigram,ɪɴ,1
pantip,pantip_unigram,ᴛᴀɢʀᴀᴍᴡᴇɪʙᴏ,1
pantip,pantip_unigram,ᴄᴀғᴇ,1
pantip,pantip_unigram,ᴅᴀᴜᴍ,1
pantip,pantip_unigram,ᴠ,1
pantip,pantip_unigram,ᴀᴘᴘ,1
pantip,pantip_unigram,ᴏᴜɴᴅᴄʟᴏᴜᴅʏᴏᴜᴛᴜʙᴇ,1
pantip,pantip_unigram,ʏᴏᴜᴛᴜʙᴇ,1
pantip,pantip_unigram,ᴡᴇᴠᴇʀ,1
pantip,pantip_unigram,ᴇᴛɪᴋᴛᴏᴋ,1
pantip,pantip_unigram,ᴅᴏᴜʏɪɴ,1
pantip,pantip_unigram,ᴛɪᴋᴛᴏᴋ,1
pantip,pantip_unigram,ᴄʜɪɴᴀ,1
pantip,pantip_unigram,🥃,1
pantip,pantip_unigram,🔸,3
pantip,pantip_unigram,📱,1
pantip,pantip_unigram,⭐,4
pantip,pantip_unigram,ฦ,1
pantip,pantip_unigram,😊🍒🌼,1
pantip,pantip_unigram,🌼,3
pantip,pantip_unigram,😊🍒,1
pantip,pantip_unigram,🕣🎉🎉🌕,1
pantip,pantip_unigram,🌜🤗💖,1
pantip,pantip_unigram,🤣🧐,1
pantip,pantip_unigram,🛑🛑🛑,1
pantip,pantip_bpe,▁ใคร,190
pantip,pantip_bpe,รู้,578
pantip,pantip_bpe,จ,2319
pantip,pantip_bpe,ัก,860
pantip,pantip_bpe,คน,1559
pantip,pantip_bpe,นี้,1711
pantip,pantip_bpe,บ้าง,581
pantip,pantip_bpe,▁คือ,565
pantip,pantip_bpe,เรา,2738
pantip,pantip_bpe,คุ,158
pantip,pantip_bpe,้น,799
pantip,pantip_bpe,ๆ,2462
pantip,pantip_bpe,เลย,1548
pantip,pantip_bpe,อยาก,920
pantip,pantip_bpe,รู้ว่า,228
pantip,pantip_bpe,ชื่อ,181
pantip,pantip_bpe,ว่า,2701
pantip,pantip_bpe,อะไร,884
pantip,pantip_bpe,▁เ,2174
pantip,pantip_bpe,ติ,445
pantip,pantip_bpe,ม,3573
pantip,pantip_bpe,เงิน,588
pantip,pantip_bpe,ผิด,241
pantip,pantip_bpe,เบ,361
pantip,pantip_bpe,อร์,584
pantip,pantip_bpe,▁ควร,129
pantip,pantip_bpe,ทํา,1534
pantip,pantip_bpe,ยัง,774
pantip,pantip_bpe,ใ,316
pantip,pantip_bpe,ง,2820
pantip,pantip_bpe,▁ผม,418
pantip,pantip_bpe,เติม,140
pantip,pantip_bpe,ทร,401
pantip,pantip_bpe,ู,1109
pantip,pantip_bpe,ควร,319
pantip,pantip_bpe,ดี,1579
pantip,pantip_bpe,ค,2509
pantip,pantip_bpe,ับ,817
pantip,pantip_bpe,▁วัน,310
pantip,pantip_bpe,เวลา,547
pantip,pantip_bpe,ประมา,18
pantip,pantip_bpe,น,3793
pantip,pantip_bpe,1,1151
pantip,pantip_bpe,.,2947
pantip,pantip_bpe,3,902
pantip,pantip_bpe,0,907
pantip,pantip_bpe,ผม,878
pantip,pantip_bpe,ได้,2885
pantip,pantip_bpe,2,1091
pantip,pantip_bpe,00,430
pantip,pantip_bpe,บ,3401
pantip,pantip_bpe,าท,253
pantip,pantip_bpe,ไป,2994
pantip,pantip_bpe,ที่,4821
pantip,pantip_bpe,9,835
pantip,pantip_bpe,7,538
